n_estimators,num_leaves,learning_rate,k,accuracy,precision_1,recall_1,profit_1,max_drawdown_1,precision_0,recall_0,profit_0,max_drawdown_0
150,31,0.1,3,0.375397021624603,0.3668753172052106,0.5474603655457942,1.1617366823112296,-26.921498177125645,0.38718261931768605,0.45998756089976156,-0.2545811431007874,-45.421335422240254
150,31,0.1,4,0.37492154662507843,0.3658594411515665,0.5453902857719883,0.3252698417690829,-29.687031857974663,0.38711605664888726,0.436353270446771,-0.5389567666458419,-67.54806355188641
150,31,0.1,5,0.39004165160995835,0.38592613717382007,0.5466020397859235,0.24816442228465352,-28.899119509999565,0.39605605008731204,0.48196330465429665,-0.5753413509982999,-66.5066819875737
150,31,0.1,6,0.39230491260769507,0.38508660752006757,0.5522568918509543,0.4268450586844825,-36.071980423079744,0.4006731063420604,0.4751217995231678,-0.5079043811807873,-69.04802689610658
150,31,0.1,7,0.3918674756081325,0.3864979815455594,0.5414015954761183,0.7096444640733237,-28.6101972306855,0.3988932738503775,0.48196330465429665,-0.40874703170953053,-63.03181391721891
150,31,0.1,8,0.3920957036079043,0.38734002827828734,0.5394324952034737,0.6431940690476114,-31.038976148680522,0.39808795411089865,0.485591375557168,-0.457812298151826,-60.576169223655796
150,31,0.1,9,0.39744004260255994,0.3933338117106774,0.5535191356154701,0.9703773775322557,-30.18634046156163,0.4012725344644751,0.4903078677309008,-0.3242452373507787,-56.868862795813975
150,31,0.1,10,0.3970977006029023,0.39681610247026533,0.5474603655457942,0.19303699487998505,-34.042678395559584,0.39613750157781796,0.4879755364361978,-0.5861840043090587,-68.08114564086824
150,31,0.1,11,0.39924684760075313,0.39818346957311535,0.5533676663637281,1.4903488638829785,-26.233725248012156,0.3995469228510299,0.49362496112781173,-0.16491228110631584,-46.37927528934573
150,31,0.1,12,0.3967553586032446,0.39746863550571776,0.5422599212359891,0.44383855344390155,-30.036861194877048,0.3954124321456267,0.5021250129573961,-0.5367161787851129,-60.25190537111156
150,31,0.2,1,0.3734761026265239,0.41711258850872923,0.38962940523073814,0.725048554429989,-25.408588477556776,0.34978578555079526,0.6178086451746657,-0.42067133440944393,-58.17456390472756
150,31,0.2,2,0.37203065862796936,0.3631518196632265,0.5400888619610219,0.7155643535011293,-28.00899926609727,0.386651374123252,0.45428630662382086,-0.4272467025357545,-55.38924187815063
150,31,0.2,3,0.3706803096293197,0.38429785187560117,0.4841462183176815,0.4264255073518515,-25.601607567043473,0.3613620311512583,0.5038353892401783,-0.47159337157520853,-54.682593197285954
150,31,0.2,4,0.3786112326213888,0.37043923659837213,0.5331212763808947,1.0076387556097135,-21.51495891970283,0.390659645232816,0.4383227946511869,-0.3381646096905123,-53.707726637852396
150,31,0.2,5,0.39063124060936877,0.38584116077628744,0.5330202968797334,1.251532559714207,-29.643366416414626,0.39854914128392255,0.47268580905981133,-0.16043538715428407,-51.27639280941212
150,31,0.2,6,0.387378991612621,0.383908552945933,0.5273654448147026,1.0127095740607532,-35.9848222141895,0.3939912693657451,0.47714315331191043,-0.2986602754547403,-52.775180567211876
150,31,0.2,7,0.3889575686110424,0.38412514484356897,0.5355952741593456,0.6550045137200304,-32.495055509476195,0.3963322353779044,0.46149061884523684,-0.43456756090053905,-60.236511197320134
150,31,0.2,8,0.38926187261073814,0.3858233369683751,0.5358982126628294,1.6421475478013345,-31.97660672080782,0.395341723474917,0.4689022494039598,-0.17902870485085798,-50.98737704858974
150,31,0.2,9,0.3920957036079043,0.39192291768602505,0.5257497727961223,2.257322258416012,-26.82855679338442,0.3930222782681799,0.4846066134549601,0.1547330626679928,-27.578005555551382
150,31,0.2,10,0.38815877061184123,0.3888645010242903,0.5367060486721196,0.6311429351181634,-29.049507872653944,0.38946098496272996,0.4684876127293459,-0.4929564223672025,-62.758072725875714
150,31,0.2,11,0.3940736796059263,0.39521610153580417,0.5314046248611531,1.0641756118262444,-26.72972255021475,0.3946725003217089,0.47688400539027676,-0.2843749898963025,-48.73217285453993
150,31,0.2,12,0.390383993609616,0.3954048057759561,0.5308997273553469,0.7364534681238672,-31.85728809938037,0.3891987085412386,0.4810822017207422,-0.4364067556005983,-58.813529049366345
